anio,semestre,periodo,trabajo_de,grupo_rol,dedicacion,sal_bruto,log_sal,sueldo_dolarizado,seniority,experiencia,antiguedad_empresa,antiguedad_puesto,gente_a_cargo,gente_a_cargo_grupo,contrato,modalidad,tam_empresa,genero_simple,edad,nivel_estudios,region,uso_ia
2021,2,2021.2,Data Scientist,Data Science / AI,NA,210000,12.254862809699606,NA,NA,5,1,1,0,Sin equipo,Staff,NA,NA,Hombre,29,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,160000,11.982929094215963,NA,NA,8,4,4,0,Sin equipo,Staff,NA,NA,Hombre,31,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,85000,11.350406535472453,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Hombre,30,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,55000,10.915088464214607,NA,NA,25,22,8,0,Sin equipo,Staff,NA,NA,Hombre,52,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,143600,11.87478693559626,NA,NA,21,3,7,0,Sin equipo,Staff,NA,NA,Hombre,37,Terciario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,150000,11.918390573078392,NA,NA,5,2,2,0,Sin equipo,Staff,NA,NA,Hombre,32,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,345375,12.752386062225717,NA,NA,4,4,4,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,184000,12.122691036591123,NA,NA,6,2,2,0,Sin equipo,Staff,NA,NA,Hombre,28,Terciario,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,197000,12.190959007720126,NA,NA,20,3,2,2,Equipo pequeño,Staff,NA,NA,Hombre,46,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,180000,12.100712129872347,NA,NA,15,9,5,3,Equipo pequeño,Staff,NA,NA,Hombre,39,Secundario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,173500,12.063932878369052,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Otro/No binarie,24,Universitario,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,73000,11.198214720130528,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Mujer,22,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,115000,11.652687407345388,NA,NA,1,4,1,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,300000,12.611537753638338,NA,NA,8,6,6,0,Sin equipo,Staff,NA,NA,Hombre,29,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,174400,12.069106790457017,NA,NA,13,0,5,0,Sin equipo,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,145000,11.884489021402711,NA,NA,6,2,4,0,Sin equipo,Staff,NA,NA,Mujer,31,Posgrado/Especialización,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,87000,11.37366339763672,NA,NA,3,1,1,0,Sin equipo,Staff,NA,NA,Mujer,32,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,90000,11.407564949312402,NA,NA,15,2,7,2,Equipo pequeño,Staff,NA,NA,Otro/No binarie,38,Universitario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,132000,11.790557201568507,NA,NA,2,2,2,0,Sin equipo,Staff,NA,NA,Hombre,23,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,255400,12.450586222580576,NA,NA,17,3.5,3.5,0,Sin equipo,Staff,NA,NA,Hombre,37,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,180000,12.100712129872347,NA,NA,22,4,4,0,Sin equipo,Staff,NA,NA,Otro/No binarie,47,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,143000,11.870599909242044,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,154000,11.944707881395766,NA,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Mujer,33,Posgrado/Especialización,CABA,NA
2021,2,2021.2,Functional Analyst,Analytics / Automation,NA,200000,12.206072645530174,NA,NA,2,4,2,0,Sin equipo,Staff,NA,NA,Hombre,34,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,311000,12.647548191161372,NA,NA,23,2,5,0,Sin equipo,Staff,NA,NA,Hombre,44,Universitario,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,100,4.605170185988092,NA,NA,5,1,1,0,Sin equipo,Staff,NA,NA,Otro/No binarie,35,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,1000000,13.815510557964274,TRUE,NA,20,2,2,5,Equipo mediano,Contractor,NA,NA,Hombre,42,Posgrado/Especialización,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,250000,12.429216196844383,NA,NA,8,2,2,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,194500,12.178187442040638,NA,NA,13,3,3,0,Sin equipo,Staff,NA,NA,Hombre,34,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,81000,11.302204433654575,NA,NA,3,2,2,0,Sin equipo,Staff,NA,NA,Mujer,30,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,80000,11.289781913656018,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,37,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,220000,12.301382825334498,NA,NA,11,0,0,0,Sin equipo,Staff,NA,NA,Hombre,35,Posgrado/Especialización,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,340000,12.736700896592344,TRUE,NA,14,0,0,0,Sin equipo,Staff,NA,NA,Hombre,32,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,283338,12.554395810250986,TRUE,NA,3,0,0,0,Sin equipo,Staff,NA,NA,Hombre,24,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,130000,11.77528972943772,NA,NA,10,1,6,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,120000,11.695247021764184,TRUE,NA,7,1.5,3,0,Sin equipo,Staff,NA,NA,Hombre,24,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,251000,12.43320821811392,NA,NA,12,2,1,0,Sin equipo,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,230000,12.345834587905333,NA,NA,10,0,10,0,Sin equipo,Staff,NA,NA,Hombre,34,Terciario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,110,4.700480365792417,NA,NA,2,1,1,3,Equipo pequeño,Staff,NA,NA,Mujer,23,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,174000,12.066810578196666,NA,NA,9,0,0,0,Sin equipo,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,239000,12.384218830913648,TRUE,NA,10,0,0,0,Sin equipo,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,120187,11.696804142156076,NA,NA,8,4,4,1,Equipo pequeño,Staff,NA,NA,Hombre,33,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,120000,11.695247021764184,NA,NA,11,1,6,0,Sin equipo,Staff,NA,NA,Hombre,35,Secundario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,117000,11.669929213779893,NA,NA,0,1,0,0,Sin equipo,Staff,NA,NA,Hombre,26,Universitario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,400000,12.89921982609012,TRUE,NA,5,1,1,2,Equipo pequeño,Contractor,NA,NA,Hombre,35,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,170000,12.043553716032399,NA,NA,3,0,3,0,Sin equipo,Staff,NA,NA,Hombre,28,Secundario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,200000,12.206072645530174,TRUE,NA,7,1,3,0,Sin equipo,Staff,NA,NA,Hombre,28,Universitario,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,389000,12.871334622600584,NA,NA,16,5,1,3,Equipo pequeño,Staff,NA,NA,Otro/No binarie,34,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,148900,11.911030218672101,TRUE,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Hombre,31,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,290000,12.577636201962656,NA,NA,15,0,0,0,Sin equipo,Staff,NA,NA,Hombre,40,NA,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,266000,12.491251587763836,NA,NA,15,10,2,0,Sin equipo,Staff,NA,NA,Hombre,41,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,202000,12.216022976383341,NA,NA,20,3,3,0,Sin equipo,Staff,NA,NA,Hombre,41,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,200000,12.206072645530174,NA,NA,3,0,1,0,Sin equipo,Staff,NA,NA,Hombre,28,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,160000,11.982929094215963,NA,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Hombre,27,NA,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,66240,11.101039789059142,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Mujer,32,Terciario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,150000,11.918390573078392,NA,NA,3,1,1,0,Sin equipo,Staff,NA,NA,Hombre,30,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,240000,12.388394202324129,TRUE,NA,2,2,2,0,Sin equipo,Staff,NA,NA,Mujer,30,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,180000,12.100712129872347,NA,NA,12,1,12,0,Sin equipo,Staff,NA,NA,Otro/No binarie,36,Terciario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,110000,11.608235644774552,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Hombre,25,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,200000,12.206072645530174,NA,NA,4,0,0,0,Sin equipo,Tercerizado,NA,NA,Hombre,30,Terciario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,320000,12.676076274775909,TRUE,NA,7,7,7,0,Sin equipo,Freelance,NA,NA,Hombre,41,Posgrado/Especialización,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,96000,11.472103470449973,NA,NA,20,12,12,7,Equipo mediano,Staff,NA,NA,Hombre,44,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,583000,13.27594246533263,TRUE,NA,15,0,0,0,Sin equipo,Staff,NA,NA,Hombre,36,NA,CABA,NA
2021,2,2021.2,DBA,Data Platform / MLOps,NA,220000,12.301382825334498,NA,NA,12,2,12,0,Sin equipo,Staff,NA,NA,Hombre,42,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,190000,12.154779351142624,NA,NA,5,4,4,0,Sin equipo,Staff,NA,NA,Hombre,28,Secundario,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,70000,11.156250521031495,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,28,NA,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,177.6,5.17953383055807,NA,NA,11,0,0,0,Sin equipo,Staff,NA,NA,Mujer,33,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,207000,12.240474072247506,TRUE,NA,4,0,0,0,Sin equipo,Staff,NA,NA,Mujer,30,Universitario,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,288969,12.574074694905127,NA,NA,15,1,1,0,Sin equipo,Staff,NA,NA,Hombre,39,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,69071.03,11.142890674379531,NA,NA,2,0,0,0,Sin equipo,Otro,NA,NA,Mujer,21,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,89240.48999999999,11.39909013934269,NA,NA,21,2,2,0,Sin equipo,Staff,NA,NA,Hombre,45,Universitario,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,180000,12.100712129872347,NA,NA,11,0,5,0,Sin equipo,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,63400,11.057219140425318,NA,NA,4,2,2,0,Sin equipo,Staff,NA,NA,Hombre,37,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,120000,11.695247021764184,NA,NA,15,7,7,0,Sin equipo,Staff,NA,NA,Hombre,36,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,391000,12.876462838967504,NA,NA,3,3,3,0,Sin equipo,Otro,NA,NA,Hombre,24,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,151,5.017279836814924,NA,NA,10,0,0,0,Sin equipo,Staff,NA,NA,Hombre,30,NA,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,240000,12.388394202324129,TRUE,NA,5,4,3,0,Sin equipo,Otro,NA,NA,Hombre,28,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,186000,12.133501952695338,TRUE,NA,8,4,2,0,Sin equipo,Otro,NA,NA,Hombre,29,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,247000,12.417143615610113,NA,NA,2,1,1,0,Sin equipo,Staff,NA,NA,Mujer,36,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,120000,11.695247021764184,NA,NA,1,0,0,6,Equipo mediano,Staff,NA,NA,Mujer,35,Posdoctorado,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,300000,12.611537753638338,NA,NA,22,0,6,0,Sin equipo,Staff,NA,NA,Mujer,43,Posgrado/Especialización,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,66525,11.10533309584589,NA,NA,2,2,0,0,Sin equipo,Staff,NA,NA,Hombre,20,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,165465,12.016514971071592,NA,NA,19,0,0,0,Sin equipo,Staff,NA,NA,Hombre,42,Universitario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,220000,12.301382825334498,NA,NA,4,5,4,0,Sin equipo,Staff,NA,NA,Otro/No binarie,41,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,150000,11.918390573078392,NA,NA,6,6,3,0,Sin equipo,Staff,NA,NA,Hombre,35,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,220000,12.301382825334498,NA,NA,7,0,1,0,Sin equipo,Tercerizado,NA,NA,Hombre,29,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,170000,12.043553716032399,NA,NA,7,0,2,0,Sin equipo,Staff,NA,NA,Hombre,31,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,210000,12.254862809699606,NA,NA,2,0,0,0,Sin equipo,Staff,NA,NA,Otro/No binarie,30,Universitario,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,210000,12.254862809699606,NA,NA,12,1,1,0,Sin equipo,Staff,NA,NA,Hombre,35,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,107000,11.580584113444043,NA,NA,20,20,15,0,Sin equipo,Staff,NA,NA,Hombre,43,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,360369.13,12.794884146219767,NA,NA,22,20,7,0,Sin equipo,Staff,NA,NA,Hombre,41,Universitario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,327000,12.697715449879391,NA,NA,3,2,1,2,Equipo pequeño,Staff,NA,NA,Hombre,26,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,190000,12.154779351142624,NA,NA,3,2,2,0,Sin equipo,Staff,NA,NA,Hombre,39,Posgrado/Especialización,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,61650,11.02922850859249,NA,NA,8,4,1,0,Sin equipo,Staff,NA,NA,Otro/No binarie,32,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,200000,12.206072645530174,NA,NA,15,13,8,1,Equipo pequeño,Staff,NA,NA,Hombre,41,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,150000,11.918390573078392,NA,NA,11,3,7,5,Equipo mediano,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,70000,11.156250521031495,TRUE,NA,7,2,2,0,Sin equipo,Staff,NA,NA,Hombre,28,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,180000,12.100712129872347,NA,NA,6,0,0,0,Sin equipo,Staff,NA,NA,Hombre,27,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,199000,12.201060103706629,NA,NA,10,5,5,0,Sin equipo,Staff,NA,NA,Hombre,32,Posgrado/Especialización,CABA,NA
2021,2,2021.2,Infosec,Governance / Security,NA,150.029,5.010828608743108,TRUE,NA,8,1,3,0,Sin equipo,Staff,NA,NA,Hombre,28,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,125115,11.736988593343822,NA,NA,10,2,2,0,Sin equipo,Tercerizado,NA,NA,Otro/No binarie,32,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,90000,11.407564949312402,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,32,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,250000,12.429216196844383,NA,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Mujer,27,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,80000,11.289781913656018,NA,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Hombre,24,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,816000,13.612169633946245,TRUE,NA,6,0,1,0,Sin equipo,Contractor,NA,NA,Hombre,29,Posgrado/Especialización,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,361000,12.796633237315017,NA,NA,15,20,3,0,Sin equipo,Staff,NA,NA,Hombre,38,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,170000,12.043553716032399,NA,NA,3,3,1.5,0,Sin equipo,Staff,NA,NA,Hombre,28,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,160000,11.982929094215963,NA,NA,4,0,0,0,Sin equipo,Staff,NA,NA,Hombre,33,Posgrado/Especialización,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,56000,10.933106969717286,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,23,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,229163,12.342188819726752,NA,NA,30,17,17,0,Sin equipo,Staff,NA,NA,Hombre,47,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,40000,10.596634733096073,NA,NA,1,0,0,0,Sin equipo,Otro,NA,NA,Hombre,21,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,89,4.48863636973214,NA,NA,28,1.9,1.9,0,Sin equipo,Staff,NA,NA,Hombre,49,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,280000,12.542544882151386,NA,NA,20,1,1,0,Sin equipo,Staff,NA,NA,Hombre,45,NA,CABA,NA
2021,2,2021.2,DBA,Data Platform / MLOps,NA,170000,12.043553716032399,NA,NA,1,4,1,0,Sin equipo,Staff,NA,NA,Hombre,25,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,91000,11.418614785498987,TRUE,NA,0,4,0,0,Sin equipo,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,130000,11.77528972943772,NA,NA,10,1,1,0,Sin equipo,Staff,NA,NA,Otro/No binarie,32,NA,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,320000,12.676076274775909,NA,NA,5,0,0,0,Sin equipo,Staff,NA,NA,Hombre,34,Posgrado/Especialización,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,84000,11.33857207782545,NA,NA,2,0,0,0,Sin equipo,Staff,NA,NA,Mujer,28,Terciario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,850000,13.652991628466498,TRUE,NA,15,1,1,0,Sin equipo,Freelance,NA,NA,Otro/No binarie,40,NA,CABA,NA
2021,2,2021.2,DBA,Data Platform / MLOps,NA,220000,12.301382825334498,NA,NA,25,13,13,0,Sin equipo,Staff,NA,NA,Otro/No binarie,47,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,300000,12.611537753638338,NA,NA,6,4,0,0,Sin equipo,Staff,NA,NA,Hombre,36,Secundario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,147000,11.898187865760873,NA,NA,11,9,2,2,Equipo pequeño,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,103000,11.542484267211773,NA,NA,2,2,2,3,Equipo pequeño,Staff,NA,NA,Hombre,33,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,24000,10.085809109330082,NA,NA,0,0,0,0,Sin equipo,Otro,NA,NA,Hombre,26,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,116000,11.661345470088502,NA,NA,2,2,2,0,Sin equipo,Staff,NA,NA,Hombre,29,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,125000,11.736069016284437,NA,NA,5,9,4,0,Sin equipo,Staff,NA,NA,Hombre,40,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,90000,11.407564949312402,NA,NA,1.5,0,1.5,0,Sin equipo,Staff,NA,NA,Mujer,37,Terciario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,140000,11.84939770159144,NA,NA,4,0,0,0,Sin equipo,Staff,NA,NA,Mujer,24,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,96000,11.472103470449973,NA,NA,15,20,15,0,Sin equipo,Staff,NA,NA,Hombre,52,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,210000,12.254862809699606,TRUE,NA,2,0,2,0,Sin equipo,Staff,NA,NA,Hombre,22,NA,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,90000,11.407564949312402,NA,NA,3,3,1,1,Equipo pequeño,Staff,NA,NA,Mujer,31,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,165000,12.013700752882718,NA,NA,9,1,1,0,Sin equipo,Staff,NA,NA,Hombre,37,NA,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,205000,12.230765258120545,NA,NA,5,0,0,0,Sin equipo,Staff,NA,NA,Hombre,29,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,165000,12.013700752882718,NA,NA,4,0,0,0,Sin equipo,Staff,NA,NA,Mujer,30,Universitario,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,75000,11.225243392518447,NA,NA,2,2,0,0,Sin equipo,Staff,NA,NA,Hombre,34,NA,CABA,NA
2021,2,2021.2,Data Engineer,Data Science / AI,NA,126,4.836281906951478,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,21,Universitario,CABA,NA
2021,2,2021.2,Data Scientist,Data Science / AI,NA,97200,11.48452599044853,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Hombre,32,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,88064.55,11.385825347291307,NA,NA,5,0,2,1,Equipo pequeño,Staff,NA,NA,Hombre,26,NA,CABA,NA
2021,2,2021.2,BI Analyst / Data Analyst,Data Science / AI,NA,86000,11.362102575235644,NA,NA,2,1,1,0,Sin equipo,Staff,NA,NA,Hombre,27,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,340000,12.736700896592344,NA,NA,12,1,4,0,Sin equipo,Staff,NA,NA,Hombre,34,NA,CABA,NA
2021,2,2021.2,Business Analyst,Analytics / Automation,NA,100000,11.512925464970229,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,25,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,250000,12.429216196844383,NA,NA,13,0,4,0,Sin equipo,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,130000,11.77528972943772,NA,NA,2,0,2,0,Sin equipo,Staff,NA,NA,Hombre,31,NA,CABA,NA
2021,2,2021.2,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,112000,11.626254150277232,NA,NA,18,10,5,0,Sin equipo,Staff,NA,NA,Hombre,43,Universitario,CABA,NA
